107,生醫產業商品化環境建構暨國際人才培育計畫(1/4),精準醫療與精準健康
107,建構全國實驗動物資源服務中心(2/4),精準醫療與精準健康
107,南部智慧生醫產業聚落推動計畫(2/4),精準醫療與精準健康
107,加速肝功能量化正子造影劑之產業化(4/4),精準醫療與精準健康
107,強化醫材產業價值鍵CRO服務能量計畫(1/4),精準醫療與精準健康
108,國家生技研究園區開發計畫(6/6),精準醫療與精準健康
108,臺灣人體生物資料庫(8/12),精準醫療與精準健康
108,生技醫藥轉譯創新發展計畫—技術支援平台主軸(3/4),精準醫療與精準健康
108,發展新世代台灣癌症之精準醫療路徑圖(2/4),精準醫療與精準健康
108,醫衛生命科技研究計畫(3/4),精準醫療與精準健康
108,確保衛生安全環境整合型計畫(4/4),精準醫療與精準健康
108,健康醫藥生技前瞻發展計畫(4/4),精準醫療與精準健康
108,衛生福利部科技管理計畫(2/4),精準醫療與精準健康
108,新穎標靶之創新藥物研究與開發(3/4),精準醫療與精準健康
108,亞太生醫矽谷精準醫療旗艦計畫(3/4),精準醫療與精準健康
108,強化早期臨床試驗能量(2/4),精準醫療與精準健康
108,生技醫藥轉譯創新發展計畫(3/4)-轉譯臨床主軸,精準醫療與精準健康
108,生醫產業與新農業跨領域人才培育計畫(2/4),精準醫療與精準健康
108,生技醫藥產業科技發展綱要計畫(1/4),精準醫療與精準健康
108,創新診療暨影像醫學用醫療器材關鍵技術開發計畫(3/4),精準醫療與精準健康
108,新穎性腫瘤微環境及國人重大疾病標靶藥物與醫材暨組織修復工程開發計畫(1/4),精準醫療與精準健康
108,治療癌症之新穎藥物研發計畫(4/4),精準醫療與精準健康
108,生物經濟產業發展方案-生技醫藥競爭力推升計畫(3/4),精準醫療與精準健康
108,精準治療之前瞻研究與系統建置計畫(3/4),精準醫療與精準健康
108,生技醫藥產業發展推動計畫(4/4),精準醫療與精準健康
108,生技特色醫藥產業鏈結國際推升計畫(3/4),精準醫療與精準健康
108,生技產業商品化人才培育(4/4),精準醫療與精準健康
108,生技醫藥核心設施平台(1/1),精準醫療與精準健康
108,擴大與強化共同使用服務平台(4/4)-﹝擴大並強化『貴重儀器共同使用服務計畫』﹞及﹝建置多物種標準化動物試驗設施服務平台﹞,精準醫療與精準健康
108,再生醫學科技發展計畫(3/4),精準醫療與精準健康
108,生醫研發加值計畫(3/4),精準醫療與精準健康
108,完善生醫生態體系創新發展計畫(2/4),精準醫療與精準健康
108,科學園區生醫創新聚落整合推動計畫(2/4),精準醫療與精準健康
108,生醫產業商品化環境建構暨國際人才培育計畫(1/1),精準醫療與精準健康
108,建構全國實驗動物資源服務中心(3/4),精準醫療與精準健康
108,南部智慧生醫產業聚落推動計畫(3/4),精準醫療與精準健康
108,醫療器材產業加速新創與躍升國際推動計畫(1/4),精準醫療與精準健康
108,強化醫材產業價值鍵CRO服務能量計畫(2/4),精準醫療與精準健康
109,發展新世代台灣癌症之精準醫療路徑圖(3/4),精準醫療與精準健康
109,開創蛋白質醫學及生技產業(1/4),精準醫療與精準健康
109,生醫轉譯及新藥研發計畫(1/4),精準醫療與精準健康
109,生技醫藥轉譯創新發展計畫—技術支援平台主軸(4/4),精準醫療與精準健康
109,臺灣人體生物資料庫(9/12),精準醫療與精準健康
109,衛生福利部科技管理計畫(3/4),精準醫療與精準健康
109,醫衛生命科技研究計畫(4/4),精準醫療與精準健康
109,新穎標靶之創新藥物研究與開發(4/4),精準醫療與精準健康
109,亞太生醫矽谷精準醫療旗艦計畫(4/4),精準醫療與精準健康
109,建置國家級人體生物資料庫整合平台(1/4),精準醫療與精準健康
109,確保衛生安全環境整合型計畫(1/4),精準醫療與精準健康
109,新興生醫臨床試驗提升計畫(1/4),精準醫療與精準健康
109,生技醫藥轉譯創新發展計畫-轉譯臨床主軸(4/4),精準醫療與精準健康
109,新竹生物醫學園區計畫-新竹生醫園區分院(2/5)-109科技預算,精準醫療與精準健康
109,生醫產業與新農業跨領域人才培育計畫(3/4),精準醫療與精準健康
109,新穎性腫瘤微環境標靶藥物開發計畫(2/4),精準醫療與精準健康
109,精準治療之前瞻研究與系統建置計畫(4/4),精準醫療與精準健康
109,創新生技醫藥產業技術綱要計畫 (原: 生技醫藥產業科技發展綱要計畫 )(1/4),精準醫療與精準健康
109,生物經濟產業發展方案(4/4)-生技醫藥競爭力推升計畫,精準醫療與精準健康
109,醫療器材系統與關鍵技術發展綱要計畫(原「創新診療暨影像醫學用醫療器材關鍵技術開發計畫」)(1/4),精準醫療與精準健康
109,生技醫藥產業創新與國際化推動計畫(1/4),精準醫療與精準健康
109,生技特色醫藥產業鏈結國際推升計畫(4/4),精準醫療與精準健康
109,完善生醫生態體系創新發展計畫(3/4),精準醫療與精準健康
109,生醫研發加值計畫(4/4),精準醫療與精準健康
109,生醫產業商品化人才培育計畫(1/4),精準醫療與精準健康
109,再生醫學科技發展計畫(4/4),精準醫療與精準健康
109,醫療器材產業加速新創與躍升國際推動計畫(2/4),精準醫療與精準健康
109,強化醫材產業價值鍵CRO服務能量計畫(3/4),精準醫療與精準健康
109,建構生醫產業動物替代體系及開發關鍵技術(1/4),精準醫療與精準健康
110,國家生技研究園區次世代治療方法轉譯計畫(1/4),精準醫療與精準健康
110,開創蛋白質醫學及生技產業(2/4),精準醫療與精準健康
110,生醫轉譯及新藥研發計畫(2/4),精準醫療與精準健康
110,臺灣人體生物資料庫(10/12),精準醫療與精準健康
110,發展新世代台灣癌症之精準醫療路徑圖(4/4),精準醫療與精準健康
110,新興傳染病防治及重大疾病研發計畫暨生技創新學苑(1/4),精準醫療與精準健康
110,衛生福利科技管理計畫(4/4),精準醫療與精準健康
110,新興生醫臨床試驗提升計畫(2/4),精準醫療與精準健康
110,醫衛生命科技研究計畫(1/4),精準醫療與精準健康
110,新穎分子標靶之創新精準治療藥物的研究與開發(1/4),精準醫療與精準健康
110,台灣罕病及難症之診斷治療與藥物開發(1/4),精準醫療與精準健康
110,建置國家級人體生物資料庫整合平台(2/4),精準醫療與精準健康
110,確保衛生安全環境整合型計畫(2/4),精準醫療與精準健康
110,健康大數據永續平台(1/4),精準醫療與精準健康
110,開發新穎多面向細胞及基因治療策略：由關鍵技術平台至臨床試驗(1/4),精準醫療與精準健康
110,新竹生物醫學園區計畫-新竹生醫園區分院(3/5)-110科技預算,精準醫療與精準健康
110,生醫產業與新農業跨領域人才培育計畫(4/4),精準醫療與精準健康
110,新世代癌症免疫治療生物藥品開發四年計畫(1/4),精準醫療與精準健康
110,高值組織再生材料技術開發計畫(1/4),精準醫療與精準健康
110,醫療器材系統與關鍵技術發展綱要計畫(2/4),精準醫療與精準健康
110,創新生技醫藥產業技術綱要計畫(2/4),精準醫療與精準健康
110,生技醫藥產業創新與國際化推動計畫(2/4),精準醫療與精準健康
110,創新製藥產業鏈結國際競爭力推升計畫(1/4),精準醫療與精準健康
110,完善生醫生態體系創新發展計畫(4/4),精準醫療與精準健康
110,生醫產業商品化人才培育計畫(2/4),精準醫療與精準健康
110,醫療器材產業加速新創與躍升國際推動計畫(3/4),精準醫療與精準健康
110,強化醫材產業價值鏈CRO服務能量計畫(4/4),精準醫療與精準健康
110,建構生醫產業動物替代體系及開發關鍵技術(2/4),精準醫療與精準健康
年度,計畫完整中文名稱,label
103,奈米國家型科技計畫-在生醫之應用與法規管理(6/6),10
103,台灣環境毒物健康危害之監測、評估及對策研究(2/4),10
103,奈米國家型科技計畫-綠色奈米科技推動計畫(6/6),10
103,新世代環境檢測發展計畫(2/4),10
103,噪音管制及非屬原子能游離輻射暴露評估、光污染防制管理之研究(1/1),10
103,鹿林山背景測站技術研究及國際合作計畫(1/1),10
103,奈米國家型科技計畫-奈米材料及製程技術發展綱要計畫(6/6),10
103,嘉義產業創新研發中心研發服務平台建置及推動計畫(3/4),10
103,奈米國家型科技計畫-奈米技術產業化推動計畫(6/6),10
103,工廠轉型升級暨技術躍升推動計畫(1/4),10
103,奈米國家型科技計畫-奈米技術計量標準計畫(6/6),10
103,低溫物流國際化發展推動計畫(2/4),10
103,奈米國家型科技計畫-奈米科技研究暨人才培育計畫(6/6),10
103,跨領域整合型計畫綱要計畫書(科技部修改為：跨領域整合型研究計畫)(1/1),10
103,能源國家型科技計畫-纖維酒精產業推廣平台及加值化生質精煉技術之研發(1/4),10
103,建構國土安全輻射監測網(3/4),10
103,提升輻射安全管制技術之研究(3/4),10
103,奈米國家型科技計畫-奈米製程職場安全健康(6/6),10
104,台灣環境毒物健康危害之監測、評估及對策研究(3/4),10
104,奈米科技政策科學化及管理體系建構計畫(1/3),10
104,噪音管制及非屬原子能游離輻射暴露評估、光污染防制管理之研究(1/1),10
104,新世代環境檢測發展計畫(3/4),10
104,長程傳輸污染物科技研究及國際監測計畫(1/2)-鹿林山及偏遠離島背景測站科技研究計畫,10
104,環境奈米科技知識平台維運及知識管理計畫(1/3),10
104,環境奈米評析與綠色化學檢測技術研究(1/3),10
104,懸浮微粒特徵對民眾健康影響之研究(1/4),10
104,嘉義產業創新研發中心研發服務平台建置及推動計畫(4/4),10
104,特定地區群聚產業轉型升級計畫(2/4),10
104,低溫物流國際化發展推動計畫(3/4),10
104,跨領域整合型研究計畫(1/1),10
104,能源國家型科技計畫-纖維酒精產業推廣平台及加值化生質精煉技術之研發(2/5),10
104,建構國土安全輻射監測網(4/4),10
104,提升輻射安全管制技術之研究(4/4),10
105,台灣環境毒物健康危害之監測、評估及對策研究(4/4),10
105,懸浮微粒特徵對民眾健康影響之研究(2/4),10
105,環境奈米評析與綠色化學檢測技術研究(2/3),10
105,環境奈米科技知識平台維運及知識管理計畫(2/3),10
105,長程傳輸污染物科技研究及國際監測計畫(2/2)-鹿林山及偏遠離島背景測站科技研究計畫,10
105,噪音管制及非屬原子能游離輻射暴露評估、光污染防制管理之研究(1/1),10
105,新世代環境檢測發展計畫(4/4),10
105,發展典範科技大學計畫(4/4)-深耕特定專業技術,10
105,雲嘉南地方產業創新與價值提升推動計畫(1/4),10
105,特定地區群聚產業轉型升級計畫(3/4),10
105,低溫物流國際化發展推動計畫(4/4),10
105,財團法人國家同步輻射研究中心營運計畫(1/1),10
105,強化輻射安全與輻射醫療品質技術之研究(1/4),10
106,水體環境污染感測、鑑識調查與物聯網應用研究開發計畫(1/4),10
106,環境奈米評析與綠色化學檢測技術研究(3/3),10
106,廢棄物及底泥特性鑑識技術開發(1/2),10
106,懸浮微粒特徵對民眾健康影響之研究(3/4),10
106,細懸浮微粒碳同位素分析技術之發展與應用研究計畫(1/2),10
106,跨部會化學物質資訊服務平台(化學雲)應用及相關計畫(1/4),10
106,環境噪音暨新興物理性公害管理計畫(1/2),10
106,環境奈米科技知識平台維運及知識管理計畫(3/3),10
106,雲嘉南地方產業創新與價值提升推動計畫(2/4),10
106,特定地區群聚產業轉型升級計畫(4/4),10
106,產業技術標準活絡暨參與國際標準制定(1/4),10
106,冷鏈物流技術整合與應用服務推動計畫(1/4),10
106,跨領域整合型研究計畫(1/1),10
106,財團法人國家同步輻射研究中心發展計畫(1/1),10
106,核設施除役與輻射防護劑量評估驗證技術研究(1/4),10
106,強化輻射安全與輻射醫療品質技術之研究(2/4),10
106,安全機能性產品產業價值鏈之優化整合與加值推動(2/4),10
107,細懸浮微粒碳同位素分析技術之發展與應用研究計畫(2/2),10
107,水體環境污染感測、鑑識調查與物聯網應用研究開發計畫(2/4),10
107,廢棄物及底泥特性鑑識技術開發(2/2),10
107,懸浮微粒特徵對民眾健康影響之研究(4/4),10
107,環境噪音暨新興物理性公害管理計畫(2/2),10
107,冷鏈物流技術整合與應用服務推動計畫(2/4),10
107,跨領域整合型研究計畫(1/1),10
107,財團法人國家同步輻射研究中心運轉維護計畫(1/1),10
107,強化輻射安全與輻射醫療品質技術之研究(3/4),10
107,核設施除役與輻射防護劑量評估驗證技術研究(2/4),10
107,安全機能性產品產業價值鏈之優化整合與加值推動(3/4),10
108,精進臺灣環境健康-以石化工業區周邊學童環境暴露之健康影響評估著手(1/4),10
108,水體環境污染感測、鑑識調查與物聯網應用研究開發計畫(3/4),10
108,工業區污染源鑑識追溯及解析研究(1/1),10
108,次世代定序方法應用於污染鑑識技術開發(1/1),10
108,環境噪音振動與新興物理性公害研究計畫(1/1),10
108,應用碳與鉛同位素鑑識技術評估細懸浮微粒的污染源計畫 (1/3),10
108,冷鏈物流技術整合與應用服務推動計畫(3/4),10
108,強化輻射安全與輻射醫療品質技術之研究(4/4),10
108,輻射防護管制規範與度量技術研究(3/4),10
108,安全機能性產品產業價值鏈之優化整合與加值推動(4/4),10
109,精進臺灣環境健康-以石化工業區周邊學童環境暴露之健康影響評估著手(2/4),10
109,化學物質安全使用資訊整合平台及科技化管理計畫(1/4),10
109,應用碳與鉛同位素鑑識技術評估細懸浮微粒的污染源計畫(2/3),10
109,空污危害與健康防護之防制新策略(1/4),10
109,環境噪音振動與新興物理性公害研究計畫(1/1),10
109,水體環境污染感測、鑑識調查與物聯網應用研究開發計畫(4/4),10
109,冷鏈物流技術整合與應用服務推動計畫(4/4),10
109,新興輻射安全管制技術與法規精進研究(1/4),10
109,輻射防護管制規範與度量技術研究(4/4),10
